timestamp,vins_x,vins_y,vins_z,gps_x,gps_y,gps_z,error_2d,error_3d,error_x,error_y,error_z
1653511462.5951738,-0.0039013726261782253,0.010105103857255797,0.03050621876827378,58.53920020655238,-55.816022233855584,26.225396082186236,80.89407417132944,85.02954481233652,58.54310157917856,55.82612733771284,26.194889863417963
1653511462.7278078,-0.004614368488207348,0.006426815628377376,0.02915081352568054,58.8409399386009,-56.798936178727736,23.814276032575982,81.79027158916357,85.17852257649835,58.8455543070891,56.805362994356116,23.7851252190503
1653511462.8618348,-0.006296557125783561,0.004481281848483301,0.031409852028014995,54.947880001221,-53.379122202770695,19.773039383393737,76.61442842055925,79.11701826258803,54.95417655834679,53.38360348461918,19.74162953136572
1653511462.9942842,-0.005387020226737313,0.006547387743953667,0.029010510421734727,53.57405318785991,-52.19996416714178,18.441403663987067,74.80826332526607,77.04084944614648,53.579440208086645,52.20651155488573,18.412393153565333
1653511463.127687,-0.006129648200683261,0.013717873407900599,0.03858859572285988,22.39886749806278,-21.88184130805806,7.73352695861276,31.327294951737414,32.25851027871292,22.404997146263465,21.895559181465963,7.6949383628899
1653511463.2606826,-0.008163397559693232,0.019181969341924177,0.046538937204701356,-0.6042559521830059,1.3008232691297952,-1.7889418710263318,1.413481784459669,2.316661510101063,0.5960925546233127,1.281641299787871,1.8354808082310332
1653511463.3939567,-0.008347427487240586,0.01807652187185864,0.04993653151519512,-1.7256076756625116,4.372938198549266,-6.519903806456934,4.681218108885396,8.06700719284434,1.717260248175271,4.354861676677408,6.5698403379721295
1653511463.5273983,-0.007291555203091656,0.011319507409807484,0.04996719198841724,30.059755045512173,-27.08570813662046,10.176922996726372,40.47562474417071,41.72327207089636,30.067046600715265,27.09702764403027,10.126955804737955
1653511463.6614952,-0.006682626961758344,0.007371662277501035,0.051180855543008344,62.25018637687127,-59.841114056021524,27.5807347461136,86.3583173813262,90.64014187073903,62.256869003833025,59.848485718299024,27.52955389057059
1653511463.7938437,-0.007316049221780894,0.008304166807903229,0.05272486758282972,56.27211413439974,-54.594715560646804,21.242669979046692,78.41469266119671,81.22732175183907,56.27943018362152,54.60301972745471,21.189945111463864
1653511463.9271977,-0.00776657190680127,0.0120678310544454,0.05358147622474983,54.13205806165704,-52.74467971891551,19.07318890356015,75.5936176102474,77.94960224461867,54.13982463356384,52.75674754996996,19.0196074273354
1653511464.0604107,-0.008143882763191366,0.015730131401726397,0.057167397874607034,38.07834784783175,-37.22363811200864,13.028039588152069,53.26679453011039,54.82330640238248,38.08649173059494,37.23936824341037,12.970872190277461
1653511464.193856,-0.008404175530644506,0.0160167621933483,0.05991797362591932,2.5866496209992462,-2.6815042955234603,0.9264461543396223,3.743116891537026,3.8421081650157647,2.5950537965298905,2.6975210577168087,0.866528180713703
1653511464.3279793,-0.00871707060148678,0.013250529904046042,0.06240894904384584,-1.1943662233028716,2.917331797169963,-4.549743557988779,3.1367900663235857,5.577759645979167,1.1856491527013848,2.9040812672659166,4.612152507032625
1653511464.4604402,-0.009445182225637533,0.010620155060813609,0.06789676200558724,9.146791906571739,-6.006991952065024,-1.8460014930417952,10.956657022016163,11.122559940443994,9.156237088797376,6.017612107125838,1.9138982550473824
1653511464.5939512,-0.01192107455394052,0.008523989680433358,0.07313461194015035,54.369768794283274,-51.63363002511826,23.822003642632907,74.99520160836012,78.66567894905363,54.38168986883721,51.64215401479869,23.748869030692756
